#RIC,Alias Underlying RIC,Domain,Date-Time,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size,Open Mid Price,High Mid Price,Low Mid Price,Close Mid Price
NQc1,NQH25,Market Price,2025-03-19T03:40:25.000000000-05,Intraday 5Sec,19532,19532,19530.75,19530.75,3,3,19529.75,19531,19528.75,19529.75,77,19530.5,19532.25,19529.75,19530.75,111,1,4,1,1,1,3,1,2,19530.125,19531.625,19529.25,19530.25
NQc1,NQH25,Market Price,2025-03-19T03:40:30.000000000-05,Intraday 5Sec,19529.75,19529.75,19529.5,19529.5,3,2,19529.75,19530,19528.5,19528.75,30,19530.75,19531,19529.5,19529.75,43,2,5,1,2,2,3,1,1,19530.25,19530.5,19529,19529.25
NQc1,NQH25,Market Price,2025-03-19T03:40:35.000000000-05,Intraday 5Sec,19528.25,19528.25,19528.25,19528.25,7,1,19528.75,19528.75,19527.5,19527.5,35,19529.75,19530,19528.5,19528.75,54,1,5,1,2,1,3,1,3,19529.25,19529.375,19528,19528.125
NQc1,NQH25,Market Price,2025-03-19T03:40:40.000000000-05,Intraday 5Sec,19527.5,19528.5,19527.5,19528.5,4,4,19527.5,19528.25,19527.5,19527.5,53,19528.75,19529.5,19528.5,19528.75,60,1,5,1,2,3,3,1,2,19528.125,19528.875,19528,19528.125
NQc1,NQH25,Market Price,2025-03-19T03:40:45.000000000-05,Intraday 5Sec,19528,19528.25,19526.75,19527.25,15,6,19527.5,19527.75,19526.5,19527,46,19528.75,19528.75,19526.75,19528.25,64,3,4,1,2,2,4,1,2,19528.125,19528.25,19526.625,19527.625
NQc1,NQH25,Market Price,2025-03-19T03:40:50.000000000-05,Intraday 5Sec,19527.75,19527.75,19527.5,19527.5,3,2,19527,19528.5,19526.75,19527.5,68,19528.25,19529.25,19527.75,19528.25,61,2,3,1,1,1,3,1,1,19527.625,19528.875,19527.25,19527.875
NQc1,NQH25,Market Price,2025-03-19T03:40:55.000000000-05,Intraday 5Sec,19528,19528,19527,19527,2,2,19527.5,19528.75,19526.75,19526.75,98,19528.25,19529.75,19527.5,19527.5,93,1,4,1,1,2,3,1,3,19527.875,19529.25,19527.125,19527.125
NQc1,NQH25,Market Price,2025-03-19T03:41:00.000000000-05,Intraday 5Sec,19526.75,19529.75,19526.25,19528.5,9,8,19526.25,19530,19525.5,19528.25,112,19527.5,19530.75,19526.25,19529,169,1,4,1,1,3,4,1,1,19526.875,19530.375,19526,19528.625
NQc1,NQH25,Market Price,2025-03-19T03:41:05.000000000-05,Intraday 5Sec,19529.25,19529.25,19528.25,19528.25,9,5,19528.25,19529.5,19527.5,19528,56,19529,19530.75,19528.75,19529,51,2,5,1,1,1,3,1,1,19528.625,19530.125,19528.25,19528.5
NQc1,NQH25,Market Price,2025-03-19T03:41:10.000000000-05,Intraday 5Sec,19527,19527,19527,19527,2,2,19528.25,19528.5,19526.75,19526.75,48,19529,19529.25,19527,19527.5,76,1,4,1,1,1,3,1,2,19528.625,19528.875,19526.875,19527.125
NQc1,NQH25,Market Price,2025-03-19T03:41:15.000000000-05,Intraday 5Sec,19526.75,19526.75,19525,19525,9,9,19526.75,19526.75,19524,19524.5,45,19527.5,19527.75,19524.75,19525.25,70,1,3,1,1,1,2,1,2,19527.125,19527.25,19524.375,19524.875
NQc1,NQH25,Market Price,2025-03-19T03:41:20.000000000-05,Intraday 5Sec,19525.75,19527.25,19525.75,19527.25,7,6,19524.5,19526.5,19524.5,19526.5,69,19525.25,19527.5,19525.25,19527.5,82,1,4,1,1,1,3,1,1,19524.875,19527,19524.875,19527
NQc1,NQH25,Market Price,2025-03-19T03:41:25.000000000-05,Intraday 5Sec,19525.75,19525.75,19525.75,19525.75,2,1,19526.75,19527,19523.25,19524.5,112,19527.5,19528,19524.25,19525.25,124,1,3,1,1,1,3,1,2,19527.125,19527.5,19523.75,19524.875
NQc1,NQH25,Market Price,2025-03-19T03:41:30.000000000-05,Intraday 5Sec,19524.75,19524.75,19524.5,19524.5,2,2,19524,19525.75,19523.75,19524.75,104,19525.25,19527,19524.75,19525.75,115,2,3,1,1,2,3,1,1,19524.625,19526.375,19524.25,19525.25
NQc1,NQH25,Market Price,2025-03-19T03:41:35.000000000-05,Intraday 5Sec,19525,19525,19524.75,19524.75,5,4,19524.75,19526.5,19523.75,19526.5,82,19525.75,19527.5,19524.75,19527.25,79,1,3,1,1,2,3,1,1,19525.25,19527,19524.25,19526.875
NQc1,NQH25,Market Price,2025-03-19T03:41:40.000000000-05,Intraday 5Sec,19527.25,19528.25,19527.25,19528.25,2,2,19526.75,19529.5,19526.75,19529.25,76,19527.25,19530.75,19527.25,19530.25,100,1,3,1,2,1,3,1,2,19527,19530.125,19527,19529.75
NQc1,NQH25,Market Price,2025-03-19T03:41:45.000000000-05,Intraday 5Sec,19528,19528.5,19528,19528.5,5,3,19529.5,19530,19527.25,19527.5,87,19530.25,19531,19528,19528.25,87,1,3,1,1,2,3,1,2,19529.875,19530.5,19527.625,19527.875
NQc1,NQH25,Market Price,2025-03-19T03:41:50.000000000-05,Intraday 5Sec,19527.75,19527.75,19527.5,19527.5,2,2,19527.5,19528.25,19526.25,19526.5,53,19528.25,19529.25,19527.25,19527.5,57,1,3,1,1,1,3,1,2,19527.875,19528.75,19526.75,19527
NQc1,NQH25,Market Price,2025-03-19T03:41:55.000000000-05,Intraday 5Sec,,,,,,,19526.5,19526.75,19525.75,19526.25,66,19527.5,19527.75,19526.75,19527.25,70,2,4,1,2,2,3,1,2,19527,19527.25,19526.25,19526.75
NQc1,NQH25,Market Price,2025-03-19T03:42:00.000000000-05,Intraday 5Sec,19527.25,19527.5,19526.25,19526.25,7,5,19526.25,19527.75,19525.5,19525.5,115,19527.25,19528.75,19526.25,19526.5,120,2,5,1,3,1,3,1,1,19526.75,19528.25,19525.875,19526
NQc1,NQH25,Market Price,2025-03-19T03:42:05.000000000-05,Intraday 5Sec,,,,,,,19525.75,19526,19524.5,19525.5,57,19526.5,19526.75,19526,19526.5,54,1,4,1,2,1,3,1,2,19526.125,19526.375,19525.25,19526
NQc1,NQH25,Market Price,2025-03-19T03:42:10.000000000-05,Intraday 5Sec,,,,,3,,19525.5,19527.75,19525.5,19526.5,79,19526.5,19528.5,19526.5,19527.75,59,2,3,1,3,1,3,1,2,19526,19528.125,19526,19527.125
NQc1,NQH25,Market Price,2025-03-19T03:42:15.000000000-05,Intraday 5Sec,,,,,,,19526.5,19527.25,19526,19526.75,56,19527.75,19528,19527,19527.75,49,2,3,1,1,2,3,1,2,19527.125,19527.625,19526.5,19527.25
NQc1,NQH25,Market Price,2025-03-19T03:42:20.000000000-05,Intraday 5Sec,19526.5,19526.5,19526.5,19526.5,1,1,19526.5,19526.75,19525.75,19526.5,48,19527.75,19527.75,19526.5,19527.25,49,1,4,1,1,2,3,1,1,19527.125,19527.125,19526.125,19526.875
NQc1,NQH25,Market Price,2025-03-19T03:42:25.000000000-05,Intraday 5Sec,19526.75,19526.75,19526.75,19526.75,1,1,19526.5,19527.25,19525.5,19525.5,91,19527.25,19527.75,19526.5,19526.5,94,1,4,1,3,2,3,1,1,19526.875,19527.5,19526,19526
NQc1,NQH25,Market Price,2025-03-19T03:42:30.000000000-05,Intraday 5Sec,19526,19526,19526,19526,2,2,19525.5,19525.75,19524.75,19524.75,88,19526.25,19526.75,19525.75,19525.75,91,3,3,1,2,1,3,1,2,19525.875,19526.25,19525.25,19525.25
NQc1,NQH25,Market Price,2025-03-19T03:42:35.000000000-05,Intraday 5Sec,19525,19526,19524.75,19525,11,7,19524.75,19525.5,19524,19524,89,19525.75,19526.5,19524.75,19525,86,1,4,1,1,2,3,1,3,19525.25,19526,19524.375,19524.5
NQc1,NQH25,Market Price,2025-03-19T03:42:40.000000000-05,Intraday 5Sec,19523.75,19523.75,19523.75,19523.75,1,1,19524,19524.75,19523.25,19523.25,59,19525,19525.5,19523.75,19523.75,86,1,5,1,1,2,3,1,1,19524.5,19525,19523.5,19523.5
NQc1,NQH25,Market Price,2025-03-19T03:42:45.000000000-05,Intraday 5Sec,19523.25,19523.25,19523.25,19523.25,1,1,19523.25,19523.25,19520.75,19523.25,106,19524,19524,19521.75,19524,115,1,4,1,1,1,3,1,1,19523.625,19523.625,19521.25,19523.625
NQc1,NQH25,Market Price,2025-03-19T03:42:50.000000000-05,Intraday 5Sec,19523.5,19523.5,19522.75,19522.75,7,4,19523.5,19523.5,19522,19522.5,64,19524,19524.5,19523,19523.25,68,1,4,1,1,1,3,1,1,19523.75,19524,19522.5,19522.875
NQc1,NQH25,Market Price,2025-03-19T03:42:55.000000000-05,Intraday 5Sec,19523.25,19523.25,19522.75,19522.75,2,2,19522.25,19523.5,19521.5,19522,87,19523.25,19524.5,19522.5,19523,96,2,3,1,2,1,3,1,1,19522.75,19524,19522,19522.5
NQc1,NQH25,Market Price,2025-03-19T03:43:00.000000000-05,Intraday 5Sec,,,,,,,19522,19522.75,19520,19521.25,126,19523,19523.5,19521,19522,119,3,4,1,1,1,4,1,1,19522.5,19523.125,19520.5,19521.625
NQc1,NQH25,Market Price,2025-03-19T03:43:05.000000000-05,Intraday 5Sec,19523.75,19523.75,19523.75,19523.75,1,1,19521.25,19523.5,19521.25,19523.25,53,19522.25,19524.25,19522.25,19524,78,1,3,1,1,2,4,1,2,19521.75,19523.875,19521.75,19523.625
NQc1,NQH25,Market Price,2025-03-19T03:43:10.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19523.25,19523.5,19521,19521.5,61,19524,19524.25,19522,19522.25,78,1,2,1,1,1,3,1,1,19523.625,19523.875,19521.5,19521.875
NQc1,NQH25,Market Price,2025-03-19T03:43:15.000000000-05,Intraday 5Sec,,,,,,,19521.5,19521.5,19520.5,19521,43,19522.25,19522.25,19521.5,19522,43,1,5,1,2,2,2,1,2,19521.875,19521.875,19521,19521.5
NQc1,NQH25,Market Price,2025-03-19T03:43:20.000000000-05,Intraday 5Sec,19520.25,19521,19520,19520,4,4,19521.25,19521.5,19519,19519.5,84,19522,19522.25,19520,19520.5,112,1,4,1,2,2,3,1,2,19521.625,19521.875,19519.5,19520
NQc1,NQH25,Market Price,2025-03-19T03:43:25.000000000-05,Intraday 5Sec,19520,19520,19520,19520,1,1,19519.5,19520.5,19519,19519.25,53,19520.5,19521.25,19519.75,19520.25,74,2,3,1,1,1,3,1,2,19520,19520.875,19519.375,19519.75
NQc1,NQH25,Market Price,2025-03-19T03:43:30.000000000-05,Intraday 5Sec,,,,,22,,19519.25,19519.75,19518.5,19519.5,88,19520,19520.5,19519.5,19520.25,89,1,4,1,1,1,3,1,1,19519.625,19520.125,19519,19519.875
NQc1,NQH25,Market Price,2025-03-19T03:43:35.000000000-05,Intraday 5Sec,19520.5,19520.5,19520.5,19520.5,1,1,19519.25,19520.25,19518.5,19520,76,19520.25,19521,19519.5,19521,65,2,4,1,1,1,3,1,2,19519.75,19520.625,19519,19520.5
NQc1,NQH25,Market Price,2025-03-19T03:43:40.000000000-05,Intraday 5Sec,19521,19521,19521,19521,2,1,19520,19520.5,19519.25,19520,112,19520.75,19521.25,19520.25,19520.75,106,1,5,1,2,1,3,1,1,19520.375,19520.875,19519.75,19520.375
NQc1,NQH25,Market Price,2025-03-19T03:43:45.000000000-05,Intraday 5Sec,19520,19520.75,19519.5,19520.75,35,13,19520,19520.75,19518.5,19519.25,95,19520.75,19521.25,19519.5,19520.25,66,1,5,1,1,1,10,1,1,19520.375,19520.875,19519,19519.75
NQc1,NQH25,Market Price,2025-03-19T03:43:50.000000000-05,Intraday 5Sec,,,,,,,19519.25,19519.5,19518.25,19519,34,19520,19520.5,19519,19520,56,1,3,1,2,1,3,1,2,19519.625,19520,19518.625,19519.5
NQc1,NQH25,Market Price,2025-03-19T03:43:55.000000000-05,Intraday 5Sec,19521.75,19521.75,19521.75,19521.75,1,1,19519,19521.75,19519,19521.75,79,19520,19522.5,19520,19522.5,59,2,2,1,2,1,4,1,1,19519.5,19522.125,19519.5,19522.125
NQc1,NQH25,Market Price,2025-03-19T03:44:00.000000000-05,Intraday 5Sec,,,,,,,19521.75,19521.75,19519.5,19519.5,41,19522.5,19522.5,19521.25,19521.25,23,1,2,1,1,1,4,1,3,19522.125,19522.125,19520.375,19520.375
NQc1,NQH25,Market Price,2025-03-19T03:44:05.000000000-05,Intraday 5Sec,19521.5,19523,19521.5,19522,29,13,19519.75,19522.5,19519.75,19521.75,112,19521.25,19523.5,19521.25,19523,60,1,11,1,2,3,4,1,1,19520.5,19523,19520.5,19522.375
NQc1,NQH25,Market Price,2025-03-19T03:44:10.000000000-05,Intraday 5Sec,19523.75,19523.75,19523.75,19523.75,1,1,19522,19523.25,19522,19523,95,19523,19524,19523,19524,37,1,3,1,3,1,6,1,3,19522.5,19523.625,19522.5,19523.5
NQc1,NQH25,Market Price,2025-03-19T03:44:15.000000000-05,Intraday 5Sec,19522.75,19522.75,19522.75,19522.75,2,1,19523,19523,19521.25,19523,104,19524,19524,19523.25,19524,29,2,3,1,1,3,4,1,3,19523.5,19523.5,19522.25,19523.5
NQc1,NQH25,Market Price,2025-03-19T03:44:20.000000000-05,Intraday 5Sec,19523.75,19523.75,19523,19523,5,2,19522.75,19523.25,19522.25,19522.25,42,19524,19524,19523.75,19523.75,12,2,4,1,2,3,4,1,1,19523.375,19523.625,19523,19523
NQc1,NQH25,Market Price,2025-03-19T03:44:25.000000000-05,Intraday 5Sec,19522.25,19523.75,19522.25,19523,26,11,19522.25,19523.75,19521.25,19522.5,67,19523.75,19524,19522.25,19523.75,61,1,4,1,2,1,5,1,1,19523,19523.875,19521.75,19523.125
NQc1,NQH25,Market Price,2025-03-19T03:44:30.000000000-05,Intraday 5Sec,,,,,,,19522.5,19523,19520.75,19522,104,19523.75,19524,19522.75,19523.25,77,1,3,1,3,1,5,1,1,19523.125,19523.5,19521.875,19522.625
NQc1,NQH25,Market Price,2025-03-19T03:44:35.000000000-05,Intraday 5Sec,19523.75,19524,19523,19524,7,6,19522.25,19523.75,19522,19523,62,19523.25,19524,19523.25,19524,26,1,3,1,3,1,5,1,1,19522.75,19523.875,19522.75,19523.5
NQc1,NQH25,Market Price,2025-03-19T03:44:40.000000000-05,Intraday 5Sec,19523,19524,19522.75,19524,3,3,19523,19523.5,19522.25,19523.5,59,19524,19524.5,19523,19524.5,49,2,3,1,1,1,3,1,1,19523.5,19524,19522.625,19524
NQc1,NQH25,Market Price,2025-03-19T03:44:45.000000000-05,Intraday 5Sec,19525,19525.25,19525,19525.25,4,3,19523.5,19525.25,19523.5,19525.25,59,19524.5,19526.25,19524.5,19526.25,39,2,3,1,1,1,5,1,2,19524,19525.75,19524,19525.75
NQc1,NQH25,Market Price,2025-03-19T03:44:50.000000000-05,Intraday 5Sec,19526.25,19526.25,19526.25,19526.25,1,1,19525.25,19526.25,19524.75,19525,69,19526.25,19527,19525.75,19525.75,45,2,3,1,1,2,2,1,1,19525.75,19526.625,19525.25,19525.375
NQc1,NQH25,Market Price,2025-03-19T03:44:55.000000000-05,Intraday 5Sec,19524.25,19524.25,19524.25,19524.25,1,1,19525,19525.5,19523.25,19523.75,61,19525.75,19526.25,19524.25,19524.75,62,1,3,1,1,2,3,1,2,19525.375,19525.875,19523.75,19524.25
NQc1,NQH25,Market Price,2025-03-19T03:45:00.000000000-05,Intraday 5Sec,19523.25,19523.25,19523.25,19523.25,1,1,19523.75,19523.75,19522.25,19523.25,92,19524.5,19524.75,19523,19524.5,99,1,3,1,1,1,3,1,1,19524.125,19524.25,19522.625,19523.875
NQc1,NQH25,Market Price,2025-03-19T03:45:05.000000000-05,Intraday 5Sec,,,,,,,19523.5,19523.75,19522.75,19523.25,33,19524.5,19524.75,19524.5,19524.5,12,1,3,1,1,1,2,1,1,19524,19524.25,19523.625,19523.875
NQc1,NQH25,Market Price,2025-03-19T03:45:10.000000000-05,Intraday 5Sec,19523.25,19523.25,19518,19518,31,16,19523.25,19524,19517.5,19520.5,116,19524.5,19525,19518.25,19521.5,128,2,4,1,1,1,4,1,1,19523.875,19524.5,19517.875,19521
NQc1,NQH25,Market Price,2025-03-19T03:45:15.000000000-05,Intraday 5Sec,,,,,,,19520.5,19521.5,19519.25,19519.75,48,19521.5,19522.25,19520,19520.75,69,2,4,1,1,1,3,1,1,19521,19521.875,19519.625,19520.25
NQc1,NQH25,Market Price,2025-03-19T03:45:20.000000000-05,Intraday 5Sec,19520.25,19520.25,19519.25,19519.25,2,2,19520,19520.75,19519,19519,45,19520.75,19521.5,19519.75,19519.75,57,1,2,1,1,1,3,1,1,19520.375,19521.125,19519.375,19519.375
NQc1,NQH25,Market Price,2025-03-19T03:45:25.000000000-05,Intraday 5Sec,,,,,,,19518.75,19519,19517,19518.25,72,19519.75,19520,19518.5,19519.25,84,1,6,1,3,1,3,1,1,19519.25,19519.5,19517.75,19518.75
NQc1,NQH25,Market Price,2025-03-19T03:45:30.000000000-05,Intraday 5Sec,19518.25,19518.25,19517,19517,4,3,19518.5,19518.5,19516.25,19516.5,79,19519.25,19519.5,19517.25,19517.5,104,1,5,1,3,1,4,1,1,19518.875,19519,19516.75,19517
NQc1,NQH25,Market Price,2025-03-19T03:45:35.000000000-05,Intraday 5Sec,19517,19517.75,19516.75,19517.75,11,11,19516.5,19517.25,19516.25,19517,74,19517.5,19518.25,19516.75,19517.75,96,3,5,1,1,2,4,1,1,19517,19517.75,19516.5,19517.375
NQc1,NQH25,Market Price,2025-03-19T03:45:40.000000000-05,Intraday 5Sec,,,,,,,19517,19517.75,19516.25,19517,27,19518,19518.75,19517.25,19518,60,1,4,1,1,1,4,1,2,19517.5,19518.25,19516.75,19517.5
NQc1,NQH25,Market Price,2025-03-19T03:45:45.000000000-05,Intraday 5Sec,,,,,,,19517,19517.5,19516.5,19517.5,71,19517.75,19518.5,19517.25,19518.5,112,1,3,1,2,1,4,1,2,19517.375,19518,19516.875,19518
NQc1,NQH25,Market Price,2025-03-19T03:45:50.000000000-05,Intraday 5Sec,,,,,,,19517.5,19518.25,19517,19517,48,19518.5,19519.25,19517.75,19518,62,1,3,1,1,2,5,1,2,19518,19518.75,19517.375,19517.5
NQc1,NQH25,Market Price,2025-03-19T03:45:55.000000000-05,Intraday 5Sec,,,,,,,19517.25,19518.5,19517.25,19518.25,37,19518,19519,19518,19519,48,1,2,1,1,2,5,1,3,19517.625,19518.75,19517.625,19518.625
NQc1,NQH25,Market Price,2025-03-19T03:46:00.000000000-05,Intraday 5Sec,19517,19517,19517,19517,1,1,19518,19518.25,19516.25,19516.25,77,19519,19519,19516.5,19517.25,104,1,5,1,4,3,3,1,2,19518.5,19518.625,19516.375,19516.75
NQc1,NQH25,Market Price,2025-03-19T03:46:05.000000000-05,Intraday 5Sec,,,,,,,19516.25,19517.75,19516.25,19517,27,19517.25,19518.5,19517.25,19517.75,42,4,4,1,1,1,3,1,1,19516.75,19518.125,19516.75,19517.375
NQc1,NQH25,Market Price,2025-03-19T03:46:10.000000000-05,Intraday 5Sec,19519,19519,19519,19519,2,1,19517,19519.75,19517,19519.75,59,19518,19520.5,19518,19520.5,55,1,2,1,1,1,4,1,1,19517.5,19520.125,19517.5,19520.125
NQc1,NQH25,Market Price,2025-03-19T03:46:15.000000000-05,Intraday 5Sec,19520.5,19520.5,19520.5,19520.5,1,1,19519.75,19521,19519.25,19520.75,60,19520.25,19522,19520,19521.5,75,1,3,1,1,1,4,1,2,19520,19521.5,19519.625,19521.125
NQc1,NQH25,Market Price,2025-03-19T03:46:20.000000000-05,Intraday 5Sec,19523.5,19526,19523.5,19526,2,2,19520.75,19526.5,19520,19526.5,151,19521.5,19527.5,19521,19527.25,205,1,3,1,1,3,4,1,1,19521.125,19527,19520.5,19526.875
NQc1,NQH25,Market Price,2025-03-19T03:46:25.000000000-05,Intraday 5Sec,19527.25,19527.25,19527,19527,2,2,19526.25,19527.5,19525.5,19525.5,88,19527.25,19528.75,19526.5,19526.5,81,1,3,1,2,1,4,1,2,19526.75,19528,19526,19526
NQc1,NQH25,Market Price,2025-03-19T03:46:30.000000000-05,Intraday 5Sec,19526.25,19526.25,19525.25,19525.25,3,3,19525.5,19526.5,19524.25,19524.75,80,19526.25,19527.5,19526.25,19526.75,48,2,4,1,2,1,4,1,2,19525.875,19527,19525.25,19525.75
NQc1,NQH25,Market Price,2025-03-19T03:46:35.000000000-05,Intraday 5Sec,19526.75,19527,19526.75,19527,3,2,19525,19526,19524.75,19525.75,47,19526.75,19527.5,19526.75,19526.75,15,1,3,1,2,2,3,1,1,19525.875,19526.75,19525.75,19526.25
NQc1,NQH25,Market Price,2025-03-19T03:46:40.000000000-05,Intraday 5Sec,19526.75,19527,19526,19526,3,3,19525.75,19526.25,19524.75,19525.5,53,19527,19527,19526.75,19526.75,28,2,3,1,1,2,3,1,1,19526.375,19526.625,19525.75,19526.125
NQc1,NQH25,Market Price,2025-03-19T03:46:45.000000000-05,Intraday 5Sec,19526.75,19526.75,19526.75,19526.75,1,1,19525.5,19526.5,19525.5,19526,27,19527,19527,19526.75,19527,11,1,3,1,1,2,3,1,2,19526.25,19526.75,19526.125,19526.5
NQc1,NQH25,Market Price,2025-03-19T03:46:50.000000000-05,Intraday 5Sec,19527,19527,19527,19527,1,1,19526,19528,19526,19527.5,91,19527,19528.75,19526.75,19528.5,65,2,3,1,1,2,2,1,1,19526.5,19528.375,19526.375,19528
NQc1,NQH25,Market Price,2025-03-19T03:46:55.000000000-05,Intraday 5Sec,,,,,,,19527.75,19528,19526.5,19526.5,56,19528.5,19529,19527.25,19527.25,68,1,4,1,1,1,4,1,1,19528.125,19528.5,19526.875,19526.875
NQc1,NQH25,Market Price,2025-03-19T03:47:00.000000000-05,Intraday 5Sec,19526.25,19526.25,19526.25,19526.25,1,1,19526.25,19527,19525.75,19525.75,38,19527.25,19528,19526.5,19526.75,56,3,3,1,1,1,3,1,1,19526.75,19527.375,19526.125,19526.25
NQc1,NQH25,Market Price,2025-03-19T03:47:05.000000000-05,Intraday 5Sec,,,,,,,19525.75,19526.5,19525.75,19526,12,19526.75,19527.5,19526.75,19527.25,4,2,3,1,1,1,2,1,1,19526.25,19527,19526.25,19526.625
NQc1,NQH25,Market Price,2025-03-19T03:47:10.000000000-05,Intraday 5Sec,,,,,,,19526.25,19526.5,19526,19526.5,11,19527.25,19527.5,19527.25,19527.5,10,1,2,1,1,1,2,1,2,19526.75,19527,19526.625,19527
NQc1,NQH25,Market Price,2025-03-19T03:47:15.000000000-05,Intraday 5Sec,19526.5,19526.5,19526.5,19526.5,1,1,19526.5,19526.75,19526,19526.25,21,19527.5,19527.75,19527,19527,19,2,3,1,1,2,3,1,1,19527,19527.25,19526.5,19526.625
NQc1,NQH25,Market Price,2025-03-19T03:47:20.000000000-05,Intraday 5Sec,,,,,,,19526.25,19526.5,19525.75,19525.75,23,19527.25,19527.75,19526.5,19526.75,55,1,2,1,1,1,3,1,1,19526.75,19527.125,19526.125,19526.25
NQc1,NQH25,Market Price,2025-03-19T03:47:25.000000000-05,Intraday 5Sec,19527.5,19527.5,19527.5,19527.5,2,1,19525.75,19527.5,19525.75,19526.75,52,19526.75,19528.25,19526.75,19527.75,44,2,3,1,2,1,4,1,1,19526.25,19527.875,19526.25,19527.25
NQc1,NQH25,Market Price,2025-03-19T03:47:30.000000000-05,Intraday 5Sec,,,,,,,19526.75,19527,19526.25,19527,43,19527.75,19528,19527.25,19527.75,58,1,3,1,1,1,3,1,1,19527.25,19527.5,19526.75,19527.375
NQc1,NQH25,Market Price,2025-03-19T03:47:35.000000000-05,Intraday 5Sec,19527,19527,19527,19527,1,1,19526.75,19527.5,19526.25,19526.75,47,19527.75,19528.25,19527.25,19528,54,2,3,1,1,1,3,1,1,19527.25,19527.875,19526.75,19527.375
NQc1,NQH25,Market Price,2025-03-19T03:47:40.000000000-05,Intraday 5Sec,19528.25,19528.25,19528.25,19528.25,2,1,19527,19528.25,19527,19528.25,39,19528,19529,19528,19529,30,1,3,1,1,1,4,1,2,19527.5,19528.625,19527.5,19528.625
NQc1,NQH25,Market Price,2025-03-19T03:47:45.000000000-05,Intraday 5Sec,19528,19528.5,19528,19528.5,2,2,19528.25,19528.25,19527.25,19527.75,25,19529,19529,19528.25,19528.75,27,1,3,1,1,1,3,1,2,19528.625,19528.625,19527.75,19528.25
NQc1,NQH25,Market Price,2025-03-19T03:47:50.000000000-05,Intraday 5Sec,,,,,,,19527.75,19528,19527.5,19527.75,7,19528.75,19529,19528.75,19528.75,7,1,4,1,1,1,2,1,1,19528.25,19528.5,19528.125,19528.25
NQc1,NQH25,Market Price,2025-03-19T03:47:55.000000000-05,Intraday 5Sec,,,,,,,19527.75,19528.25,19527.25,19527.75,36,19528.75,19529,19528.75,19528.75,16,1,4,1,1,2,3,1,1,19528.25,19528.625,19528,19528.25
NQc1,NQH25,Market Price,2025-03-19T03:48:00.000000000-05,Intraday 5Sec,19528.75,19529.25,19527.25,19527.25,15,9,19527.5,19529,19526.75,19527.75,105,19528.75,19530,19527.75,19528.5,63,2,4,1,1,1,3,1,1,19528.125,19529.5,19527.25,19528.125
NQc1,NQH25,Market Price,2025-03-19T03:48:05.000000000-05,Intraday 5Sec,19530.5,19530.5,19529.75,19529.75,2,2,19527.75,19530.75,19526.5,19527,102,19528.75,19531,19527.25,19527.75,132,1,3,1,1,1,4,1,1,19528.25,19530.875,19526.875,19527.375
NQc1,NQH25,Market Price,2025-03-19T03:48:10.000000000-05,Intraday 5Sec,,,,,2,,19526.75,19528.25,19526.75,19527,70,19527.75,19529.25,19527.5,19527.75,61,2,4,1,1,1,2,1,1,19527.25,19528.75,19527.125,19527.375
NQc1,NQH25,Market Price,2025-03-19T03:48:15.000000000-05,Intraday 5Sec,,,,,,,19527,19528.25,19527,19527.25,34,19528,19529.25,19528,19528.5,43,1,3,1,2,1,3,1,2,19527.5,19528.75,19527.5,19527.875
NQc1,NQH25,Market Price,2025-03-19T03:48:20.000000000-05,Intraday 5Sec,19528.75,19528.75,19528.75,19528.75,2,1,19527.5,19528.5,19527.5,19528.25,36,19528.5,19529.25,19528.5,19529,80,1,2,1,1,2,2,1,2,19528,19528.875,19528,19528.625
NQc1,NQH25,Market Price,2025-03-19T03:48:25.000000000-05,Intraday 5Sec,19528.25,19528.25,19527.5,19527.5,6,4,19528.25,19528.25,19526.5,19526.5,39,19528.75,19528.75,19527.25,19527.5,40,1,3,1,2,1,3,1,1,19528.5,19528.5,19526.875,19527
NQc1,NQH25,Market Price,2025-03-19T03:48:30.000000000-05,Intraday 5Sec,19526.75,19526.75,19526.25,19526.25,3,2,19526.5,19527,19526,19526.25,34,19527.5,19528.25,19527,19527,46,2,6,1,1,2,3,1,1,19527,19527.625,19526.625,19526.625
NQc1,NQH25,Market Price,2025-03-19T03:48:35.000000000-05,Intraday 5Sec,,,,,,,19526.25,19527,19526,19526.5,23,19527.25,19528,19526.75,19527.5,34,1,5,1,2,1,3,1,2,19526.75,19527.5,19526.375,19527
NQc1,NQH25,Market Price,2025-03-19T03:48:40.000000000-05,Intraday 5Sec,19527.5,19527.5,19525.75,19527,15,9,19526.5,19526.75,19525.25,19525.25,60,19527.25,19527.75,19526,19526,66,2,5,1,1,1,3,1,1,19526.875,19527.25,19525.625,19525.625
NQc1,NQH25,Market Price,2025-03-19T03:48:45.000000000-05,Intraday 5Sec,19526.25,19526.25,19526,19526,4,3,19525.5,19526,19524.5,19524.5,52,19526,19526.75,19525.25,19525.5,65,1,4,1,2,1,3,1,2,19525.75,19526.375,19524.875,19525
